HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyVisibility,HourlyWindGustSpeed,HourlyWindSpeed,time,HourlyWeatherType,HourlySkyCondit,wind_dir_sin,wind_dir_cos,wind_dir_vrb,airport,date
69.0,91.0,0.0,49.0,29.96,10.0,0.0,9.0,1900,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-06-16
70.0,90.0,0.0,52.0,29.97,10.0,0.0,6.0,2000,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-16
70.0,89.0,0.0,53.0,29.98,10.0,0.0,10.0,2100,clear,partly_cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-16
70.0,89.0,0.0,53.0,29.98,9.94,0.0,10.0,2200,clear,other,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-16
69.0,85.0,0.0,59.0,29.98,10.0,0.0,8.0,2200,clear,partly_cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-16
68.0,84.0,0.0,59.0,29.98,10.0,0.0,7.0,2300,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-16
67.95,84.0,0.0,59.05,29.98,10.0,0.0,7.0,2300,clear,clear,1.2246467991473532e-16,-1.0,0,SDF,2024-06-16
67.0,82.0,0.0,60.0,29.99,10.0,0.0,8.0,0,clear,partly_cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-17
67.0,82.0,0.0,60.0,29.99,9.94,0.0,8.0,100,clear,clear,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-17
65.0,81.0,0.0,58.0,29.99,10.0,0.0,7.0,100,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
66.0,79.0,0.0,65.0,30.0,10.0,0.0,6.0,200,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-06-17
67.0,78.0,0.0,69.0,30.01,10.0,0.0,6.0,300,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-17
67.0,78.0,0.0,69.0,30.01,9.94,0.0,6.0,400,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-17
67.0,77.0,0.0,71.0,30.02,10.0,0.0,6.0,400,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-06-17
66.0,77.0,0.0,69.0,30.03,10.0,0.0,6.0,500,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-06-17
68.0,81.0,0.0,65.0,30.04,6.0,0.0,6.0,600,fog,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-06-17
68.0,81.0,0.0,65.0,30.04,5.59,0.0,6.0,700,fog,clear,0.17364817766693028,-0.984807753012208,0,SDF,2024-06-17
68.0,82.0,0.0,63.0,30.06,7.0,0.0,7.0,700,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-06-17
69.0,83.0,0.0,63.0,30.06,7.0,0.0,9.0,800,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-17
70.0,85.0,0.0,61.0,30.07,10.0,0.0,9.0,900,clear,partly_cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-17
70.0,85.0,0.0,61.0,30.07,9.94,0.0,9.0,1000,clear,clear,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-17
72.0,89.0,0.0,57.0,30.08,10.0,0.0,10.0,1000,clear,partly_cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-17
71.0,90.0,0.0,54.0,30.07,10.0,0.0,10.0,1100,clear,partly_cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-17
71.0,92.0,0.0,51.0,30.05,10.0,17.0,10.0,1200,clear,partly_cloudy,0.0,0.0,1,SDF,2024-06-17
71.0,92.0,0.0,51.0,30.05,9.94,0.0,10.0,1300,clear,other,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
69.0,93.0,0.0,46.0,30.03,10.0,21.0,13.0,1300,clear,partly_cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-17
69.0,95.0,0.0,43.0,30.01,10.0,16.0,11.0,1400,clear,partly_cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-17
68.0,94.0,0.0,43.0,29.99,10.0,23.0,10.0,1500,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
68.0,94.0,0.0,43.0,29.99,9.94,0.0,10.0,1600,clear,other,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
68.0,95.0,0.0,41.0,29.98,10.0,21.0,10.0,1600,clear,cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-17
68.0,93.0,0.0,44.0,29.98,10.0,0.0,10.0,1700,clear,cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-17
68.0,92.0,0.0,46.0,29.99,10.0,0.0,9.0,1800,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
68.0,92.0,0.0,46.0,29.99,9.94,0.0,9.0,1900,clear,other,1.2246467991473532e-16,-1.0,0,SDF,2024-06-17
70.0,91.0,0.0,49.0,29.99,10.0,0.0,8.0,1900,thunderstorm,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-17
69.0,90.0,0.0,50.0,30.0,10.0,0.0,10.0,1900,thunderstorm,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-17
69.0,90.0,0.0,50.0,30.0,10.0,0.0,10.0,2000,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-17
69.0,90.0,0.0,50.0,30.0,10.0,0.0,6.0,2000,thunderstorm,cloudy,0.0,0.0,1,SDF,2024-06-17
70.0,89.0,0.0,53.0,30.0,10.0,0.0,6.0,2000,clear,cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-17
70.0,88.0,0.0,55.0,30.02,10.0,0.0,6.0,2000,clear,cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-17
70.0,87.0,0.0,57.0,30.03,10.0,0.0,9.0,2100,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-17
70.0,87.0,0.0,57.0,30.03,9.94,0.0,9.0,2200,clear,other,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-17
70.0,86.0,0.0,59.0,30.04,10.0,0.0,10.0,2200,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-17
70.0,83.0,0.0,65.0,30.05,10.0,0.0,0.0,2300,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-17
70.0,83.0,0.0,65.1,30.05,10.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-06-17
70.0,82.0,0.0,67.0,30.04,10.0,0.0,3.0,0,clear,partly_cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-18
70.0,82.0,0.0,67.0,30.04,9.94,0.0,3.0,100,clear,clear,-0.17364817766693047,-0.984807753012208,0,SDF,2024-06-18
70.0,80.0,0.0,71.0,30.05,10.0,0.0,6.0,100,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-18
70.0,80.0,0.0,71.0,30.04,10.0,0.0,6.0,200,clear,partly_cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-06-18
69.0,80.0,0.0,69.0,30.04,10.0,0.0,8.0,300,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-18
69.0,80.0,0.0,69.0,30.04,9.94,0.0,8.0,400,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-18
69.0,78.0,0.0,74.0,30.06,10.0,0.0,6.0,400,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-18
69.0,77.0,0.0,77.0,30.09,10.0,0.0,0.0,500,clear,cloudy,0.0,0.0,0,SDF,2024-06-18
69.0,80.0,0.0,69.0,30.09,10.0,0.0,3.0,600,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-18
69.0,80.0,0.0,69.0,30.09,9.94,0.0,3.0,700,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-18
69.0,82.0,0.0,65.0,30.11,10.0,0.0,7.0,700,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-18
69.0,84.0,0.0,61.0,30.12,10.0,0.0,8.0,800,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-18
70.0,86.0,0.0,59.0,30.12,10.0,0.0,8.0,900,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-18
70.0,86.0,0.0,59.0,30.12,9.94,0.0,8.0,1000,clear,clear,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-18
71.0,87.0,0.0,59.0,30.12,10.0,0.0,7.0,1000,clear,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-06-18
70.0,89.0,0.0,53.0,30.12,10.0,0.0,9.0,1100,clear,cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-18
70.0,90.0,0.0,52.0,30.12,10.0,0.0,9.0,1200,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-18
70.0,90.0,0.0,52.0,30.12,9.94,0.0,9.0,1300,clear,other,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-18
70.0,91.0,0.0,50.0,30.11,10.0,0.0,7.0,1300,clear,cloudy,0.0,0.0,1,SDF,2024-06-18
67.0,92.0,0.0,44.0,30.1,10.0,0.0,8.0,1400,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-06-18
68.0,92.0,0.0,46.0,30.09,10.0,0.0,5.0,1500,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-06-18
68.0,92.0,0.0,46.0,30.09,9.94,0.0,5.0,1600,clear,other,0.984807753012208,-0.1736481776669303,0,SDF,2024-06-18
68.0,91.0,0.0,47.0,30.09,10.0,0.0,3.0,1600,clear,cloudy,0.0,0.0,1,SDF,2024-06-18
70.0,88.0,0.0,55.0,30.07,10.0,0.0,8.0,1700,clear,cloudy,-0.5000000000000004,0.8660254037844384,0,SDF,2024-06-18
69.0,88.0,0.0,54.0,30.08,10.0,0.0,6.0,1800,clear,cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-06-18
69.0,88.0,0.0,54.0,30.08,9.94,0.0,6.0,1900,clear,other,-0.1736481776669304,0.984807753012208,0,SDF,2024-06-18
69.0,87.0,0.0,55.0,30.08,10.0,0.0,5.0,1900,clear,cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-06-18
70.0,87.0,0.0,57.0,30.09,10.0,0.0,0.0,2000,clear,cloudy,0.0,0.0,0,SDF,2024-06-18
72.0,85.0,0.0,65.0,30.1,10.0,0.0,0.0,2100,clear,cloudy,0.0,0.0,0,SDF,2024-06-18
72.0,85.0,0.0,65.0,30.1,9.94,0.0,0.0,2200,clear,other,0.0,0.0,0,SDF,2024-06-18
73.0,84.0,0.0,70.0,30.11,10.0,0.0,3.0,2200,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-18
73.0,83.0,0.0,72.0,30.1,10.0,0.0,6.0,2300,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-18
72.95,83.0,0.0,72.1,30.1,10.0,0.0,6.0,2300,clear,clear,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-18
72.0,81.0,0.0,74.0,30.12,10.0,0.0,6.0,0,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-06-19
72.0,81.0,0.0,74.0,30.12,9.94,0.0,6.0,100,clear,clear,-0.9396926207859083,0.342020143325669,0,SDF,2024-06-19
72.0,81.0,0.0,74.0,30.12,10.0,0.0,0.0,100,clear,cloudy,0.0,0.0,0,SDF,2024-06-19
72.0,81.0,0.0,74.0,30.12,10.0,0.0,5.0,200,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-06-19
73.0,81.0,0.0,77.0,30.14,10.0,0.0,3.0,300,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-19
73.0,81.0,0.0,77.0,30.14,9.94,0.0,3.0,400,clear,other,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-19
73.0,80.0,0.0,79.0,30.16,10.0,0.0,5.0,400,clear,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-06-19
73.0,79.0,0.0,82.0,30.19,10.0,0.0,6.0,500,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-06-19
73.0,80.0,0.0,79.0,30.21,10.0,0.0,6.0,600,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-19
73.0,80.0,0.0,79.0,30.21,9.94,0.0,6.0,700,clear,other,0.3420201433256689,-0.9396926207859083,0,SDF,2024-06-19
71.0,81.0,0.0,72.0,30.24,10.0,0.0,5.0,700,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-06-19
69.0,83.0,0.0,63.0,30.25,10.0,0.0,6.0,800,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-19
68.0,85.0,0.0,57.0,30.25,10.0,0.0,8.0,900,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-19
68.0,85.0,0.0,57.0,30.25,9.94,0.0,8.0,1000,clear,other,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-19
66.0,86.0,0.0,51.0,30.26,10.0,0.0,9.0,1000,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-19
65.0,87.0,0.0,48.0,30.25,10.0,0.0,14.0,1100,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-19
65.0,88.0,0.0,46.0,30.24,10.0,0.0,8.0,1200,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-19
65.0,88.0,0.0,46.0,30.24,9.94,0.0,8.0,1300,clear,other,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-19
65.0,88.0,0.0,46.0,30.23,10.0,0.0,5.0,1300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-06-19
65.0,88.0,0.0,46.0,30.22,10.0,0.0,8.0,1400,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-19
66.0,89.0,0.0,47.0,30.21,10.0,0.0,5.0,1500,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-19
66.0,89.0,0.0,47.0,30.21,9.94,0.0,5.0,1600,clear,other,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-19
65.0,88.0,0.0,46.0,30.21,10.0,0.0,8.0,1600,clear,cloudy,0.0,0.0,1,SDF,2024-06-19
67.0,87.0,0.0,51.0,30.2,10.0,0.0,6.0,1700,clear,cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-06-19
67.0,86.0,0.0,53.0,30.2,10.0,0.0,7.0,1800,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-19
67.0,86.0,0.0,53.0,30.2,9.94,0.0,7.0,1900,clear,clear,1.2246467991473532e-16,-1.0,0,SDF,2024-06-19
66.0,85.0,0.0,53.0,30.21,10.0,0.0,6.0,1900,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-06-19
66.0,84.0,0.0,55.0,30.22,10.0,0.0,3.0,2000,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-19
67.0,83.0,0.0,59.0,30.23,10.0,0.0,3.0,2100,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-19
67.0,83.0,0.0,59.0,30.23,9.94,0.0,3.0,2200,clear,clear,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-19
67.0,82.0,0.0,60.0,30.24,10.0,0.0,3.0,2200,clear,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-19
68.0,79.0,0.0,69.0,30.25,10.0,0.0,3.0,2300,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-19
68.0,79.0,0.0,69.0,30.25,10.0,0.0,3.0,2300,clear,clear,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-19
68.0,79.0,0.0,69.0,30.25,10.0,0.0,0.0,0,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-20
68.0,79.0,0.0,69.0,30.25,9.94,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-06-20
69.0,78.0,0.0,74.0,30.25,10.0,0.0,5.0,100,clear,partly_cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-06-20
68.0,78.0,0.0,71.0,30.25,10.0,0.0,3.0,200,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-06-20
69.0,77.0,0.0,77.0,30.26,10.0,0.0,3.0,300,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-20
69.0,77.0,0.0,77.0,30.26,9.94,0.0,3.0,400,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-20
68.0,76.0,0.0,77.0,30.27,10.0,0.0,3.0,400,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-06-20
69.0,76.0,0.0,79.0,30.27,10.0,0.0,3.0,500,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-06-20
69.0,77.0,0.0,77.0,30.28,10.0,0.0,0.0,600,clear,cloudy,0.0,0.0,0,SDF,2024-06-20
69.0,77.0,0.0,77.0,30.28,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-06-20
69.0,80.0,0.0,69.0,30.29,10.0,0.0,0.0,700,clear,cloudy,0.0,0.0,0,SDF,2024-06-20
69.0,84.0,0.0,61.0,30.3,10.0,0.0,0.0,800,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-20
68.0,85.0,0.0,57.0,30.3,10.0,0.0,0.0,900,clear,cloudy,0.0,0.0,0,SDF,2024-06-20
68.0,85.0,0.0,57.0,30.3,9.94,0.0,0.0,1000,clear,other,0.0,0.0,0,SDF,2024-06-20
68.0,88.0,0.0,52.0,30.29,10.0,0.0,0.0,1000,clear,cloudy,0.0,0.0,0,SDF,2024-06-20
66.0,88.0,0.0,48.0,30.29,10.0,0.0,6.0,1100,clear,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-06-20
66.0,91.0,0.0,44.0,30.27,10.0,0.0,6.0,1200,clear,cloudy,0.0,0.0,1,SDF,2024-06-20
66.0,91.0,0.0,44.0,30.27,9.94,0.0,6.0,1300,clear,other,0.0,0.0,1,SDF,2024-06-20
66.0,90.0,0.0,45.0,30.26,10.0,0.0,5.0,1300,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-06-20
66.0,93.0,0.0,41.0,30.24,10.0,0.0,7.0,1400,clear,cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-20
66.0,92.0,0.0,43.0,30.22,10.0,0.0,6.0,1500,clear,cloudy,-0.5000000000000004,0.8660254037844384,0,SDF,2024-06-20
66.0,92.0,0.0,43.0,30.22,9.94,0.0,6.0,1600,clear,other,-0.5000000000000004,0.8660254037844384,0,SDF,2024-06-20
67.0,92.0,0.0,44.0,30.21,10.0,0.0,0.0,1600,clear,cloudy,0.0,0.0,0,SDF,2024-06-20
65.0,91.0,0.0,42.0,30.19,10.0,0.0,7.0,1700,clear,cloudy,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-20
66.0,90.0,0.0,45.0,30.2,10.0,0.0,7.0,1800,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-20
66.0,90.0,0.0,45.0,30.2,9.94,0.0,7.0,1900,clear,other,-0.6427876096865393,-0.766044443118978,0,SDF,2024-06-20
65.0,89.0,0.0,45.0,30.2,10.0,0.0,7.0,1900,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-20
67.0,86.0,0.0,53.0,30.2,10.0,0.0,8.0,2000,clear,partly_cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-20
66.0,85.0,0.0,53.0,30.22,10.0,0.0,6.0,2100,clear,partly_cloudy,-0.5000000000000004,0.8660254037844384,0,SDF,2024-06-20
66.0,85.0,0.0,53.0,30.22,9.94,0.0,6.0,2200,clear,other,-0.5000000000000004,0.8660254037844384,0,SDF,2024-06-20
66.0,83.0,0.0,57.0,30.22,10.0,0.0,6.0,2200,clear,partly_cloudy,-0.3420201433256686,0.9396926207859084,0,SDF,2024-06-20
66.0,82.0,0.0,58.0,30.23,10.0,0.0,3.0,2300,clear,clear,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-20
66.05,82.0,0.0,58.3,30.23,10.0,0.0,3.0,2300,clear,clear,-0.984807753012208,-0.17364817766693033,0,SDF,2024-06-20
67.0,80.0,0.0,64.0,30.22,10.0,0.0,3.0,0,clear,clear,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
67.0,80.0,0.0,64.0,30.22,9.94,0.0,3.0,100,clear,clear,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
67.0,80.0,0.0,64.0,30.21,10.0,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-06-21
68.0,78.0,0.0,71.0,30.2,10.0,0.0,0.0,200,clear,clear,0.0,0.0,0,SDF,2024-06-21
67.0,78.0,0.0,69.0,30.2,10.0,0.0,0.0,300,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-21
67.0,78.0,0.0,69.0,30.2,9.94,0.0,0.0,400,clear,other,0.0,0.0,0,SDF,2024-06-21
68.0,75.0,0.0,79.0,30.22,10.0,0.0,3.0,400,clear,clear,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-21
68.0,76.0,0.0,77.0,30.23,10.0,0.0,0.0,500,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-21
69.0,79.0,0.0,72.0,30.24,10.0,0.0,0.0,600,clear,cloudy,0.0,0.0,0,SDF,2024-06-21
69.0,79.0,0.0,72.0,30.24,9.94,0.0,0.0,700,clear,other,0.0,0.0,0,SDF,2024-06-21
70.0,83.0,0.0,65.0,30.24,10.0,0.0,0.0,700,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-21
68.0,87.0,0.0,53.0,30.23,10.0,0.0,5.0,800,clear,partly_cloudy,0.0,0.0,1,SDF,2024-06-21
67.0,89.0,0.0,48.0,30.23,10.0,0.0,5.0,900,clear,partly_cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
67.0,89.0,0.0,48.0,30.23,9.94,0.0,5.0,1000,clear,clear,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
66.0,91.0,0.0,44.0,30.22,10.0,0.0,0.0,1000,clear,cloudy,0.0,0.0,0,SDF,2024-06-21
66.0,90.0,0.0,45.0,30.2,10.0,0.0,3.0,1100,clear,cloudy,0.0,0.0,1,SDF,2024-06-21
68.0,94.0,0.0,43.0,30.18,10.0,0.0,9.0,1200,clear,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
68.0,94.0,0.0,43.0,30.18,9.94,0.0,9.0,1300,clear,other,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
67.0,92.0,0.0,44.0,30.16,10.0,0.0,7.0,1300,clear,cloudy,-0.1736481776669304,0.984807753012208,0,SDF,2024-06-21
67.0,95.0,0.0,40.0,30.14,10.0,0.0,3.0,1400,clear,cloudy,0.0,0.0,1,SDF,2024-06-21
67.0,95.0,0.0,40.0,30.12,10.0,0.0,10.0,1500,clear,partly_cloudy,-0.6427876096865396,0.7660444431189778,0,SDF,2024-06-21
67.0,95.0,0.0,40.0,30.12,9.94,0.0,10.0,1600,clear,other,-0.6427876096865396,0.7660444431189778,0,SDF,2024-06-21
66.0,94.0,0.0,40.0,30.1,10.0,0.0,7.0,1600,clear,cloudy,-2.4492935982947064e-16,1.0,0,SDF,2024-06-21
66.0,93.0,0.0,41.0,30.09,10.0,0.0,7.0,1700,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-21
66.0,92.0,0.0,43.0,30.09,10.0,0.0,6.0,1800,clear,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-06-21
66.0,92.0,0.0,43.0,30.09,9.94,0.0,6.0,1900,clear,other,-0.9396926207859083,0.342020143325669,0,SDF,2024-06-21
66.0,89.0,0.0,47.0,30.09,10.0,0.0,6.0,1900,clear,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-06-21
66.0,88.0,0.0,48.0,30.09,10.0,0.0,6.0,2000,clear,partly_cloudy,-0.7660444431189781,0.6427876096865393,0,SDF,2024-06-21
66.0,86.0,0.0,51.0,30.09,10.0,0.0,5.0,2100,clear,partly_cloudy,-0.6427876096865396,0.7660444431189778,0,SDF,2024-06-21
66.0,86.0,0.0,51.0,30.09,9.94,0.0,5.0,2200,clear,clear,-0.6427876096865396,0.7660444431189778,0,SDF,2024-06-21
67.0,85.0,0.0,55.0,30.1,10.0,0.0,5.0,2200,clear,partly_cloudy,-0.9848077530122081,0.17364817766692997,0,SDF,2024-06-21
70.0,82.0,0.0,67.0,30.09,10.0,0.0,3.0,2300,clear,clear,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-06-21
69.9,82.0,0.0,66.8,30.09,10.0,0.0,3.0,2300,clear,clear,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-06-21
68.0,82.0,0.0,63.0,30.09,10.0,0.0,0.0,0,clear,clear,0.0,0.0,0,SDF,2024-06-22
68.0,82.0,0.0,63.0,30.09,9.94,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-06-22
68.0,80.0,0.0,67.0,30.08,10.0,0.0,0.0,100,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-22
69.0,78.0,0.0,74.0,30.09,10.0,0.0,5.0,200,clear,clear,-0.9396926207859083,0.342020143325669,0,SDF,2024-06-22
69.0,78.0,0.0,74.0,30.09,10.0,0.0,0.0,300,clear,clear,0.0,0.0,0,SDF,2024-06-22
69.0,78.0,0.0,74.0,30.09,9.94,0.0,0.0,400,clear,clear,0.0,0.0,0,SDF,2024-06-22
69.0,79.0,0.0,72.0,30.09,10.0,0.0,6.0,400,clear,partly_cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-22
69.0,78.0,0.0,74.0,30.09,10.0,0.0,0.0,500,clear,cloudy,0.0,0.0,0,SDF,2024-06-22
69.0,80.0,0.0,69.0,30.08,10.0,0.0,0.0,600,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-22
69.0,80.0,0.0,69.0,30.08,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-06-22
68.0,84.0,0.0,59.0,30.08,10.0,0.0,3.0,700,clear,partly_cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-22
69.0,87.0,0.0,55.0,30.07,10.0,0.0,0.0,800,clear,partly_cloudy,0.0,0.0,0,SDF,2024-06-22
68.0,90.0,0.0,48.0,30.05,10.0,0.0,8.0,900,clear,partly_cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-22
68.0,90.0,0.0,48.0,30.05,9.94,0.0,8.0,1000,clear,clear,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-06-22
68.0,91.0,0.0,47.0,30.04,10.0,0.0,10.0,1000,clear,partly_cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-06-22
68.0,92.0,0.0,46.0,30.02,10.0,0.0,3.0,1100,clear,partly_cloudy,0.0,0.0,1,SDF,2024-06-22
67.0,93.0,0.0,42.0,29.99,10.0,0.0,9.0,1200,clear,partly_cloudy,0.0,0.0,1,SDF,2024-06-22
